Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long,dT,bT,aT,Tmax_corr,Tmin_corr,Tdew_corr,AI,Tmax_diff,Tmin_diff,Tdew_diff,Tmax_diff_avg,Tmin_diff_avg,Tdew_diff_avg,ETo_uncor,ETo_corr,ETo_CIMIS,d_ETo,d_ETo_avg,ETo_%_diff,ETo_%_diff_monthly_avg,NDVI,NDVI_interp
2019-03-16,75,2,metric,93624,daily,13.1, ,22.6, ,3.9, ,3.6, ,4.22, ,0.0, ,52.0, ,85.0, ,31.0, ,12.3, ,280.0,R,0.8, ,134.3, ,1.6, ,285,36.336222,-120.11291,0.2999999999999998,0.3,2.5,22.6,3.9,3.6,0.1389637105184754,0.0,0.0,0.0,0.1229032258064516,0.1229032258064516,0.2867741935483871,3.939974955415615,3.939974955415615,4.22,0.0,,0.0,,,0.70639921875
2019-03-17,76,2,metric,93624,daily,14.7, ,25.2, ,4.0, ,4.8, ,4.43, ,0.0, ,52.0, ,87.0, ,27.0, ,12.7, ,282.0,R,0.9, ,132.5, ,1.5, ,285,36.336222,-120.11291,-0.7999999999999998,0.3,2.5,25.2,4.0,4.8,0.1389637105184754,0.0,0.0,0.0,0.1229032258064516,0.1229032258064516,0.2867741935483871,4.186948251033444,4.186948251033444,4.43,0.0,,0.0,,0.7118,0.7038748046875001
2019-03-18,77,2,metric,93624,daily,17.3, ,27.8, ,7.1, ,5.7, ,4.61, ,0.0, ,47.0, ,83.0, ,20.0, ,13.2, ,276.0,R,0.9, ,134.4, ,1.6, ,285,36.336222,-120.11291,1.3999999999999997,0.3,2.5,27.8,7.1,5.7,0.1389637105184754,0.0,0.0,0.0,0.1229032258064516,0.1229032258064516,0.2867741935483871,4.596167424333759,4.596167424333759,4.61,0.0,,0.0,,0.689,0.70088515625
2019-03-19,78,2,metric,93624,daily,16.8, ,26.0, ,9.4, ,5.2, ,4.47, ,1.7, ,46.0, ,82.0, ,22.0, ,13.7, ,207.0, ,0.9, ,240.5, ,2.8, ,285,36.336222,-120.11291,4.2,0.3,2.5,25.49,8.89,6.390000000000001,0.1389637105184754,0.5100000000000016,0.5099999999999998,1.1900000000000004,0.1229032258064516,0.1229032258064516,0.2867741935483871,4.803924707920984,4.535162077955161,4.47,0.2687626299658232,,5.926196800600447,,,0.698119921875
2019-03-20,79,2,metric,93624,daily,12.5, ,18.5, ,8.9, ,9.2, ,1.8, ,15.1, ,80.0, ,93.0, ,60.0, ,13.6, ,126.0, ,1.2, ,190.8, ,2.2, ,285,36.336222,-120.11291,-0.2999999999999989,0.3,2.5,18.5,8.9,9.2,0.1389637105184754,0.0,0.0,0.0,0.1229032258064516,0.1229032258064516,0.2867741935483871,2.2385923481229626,2.2385923481229626,1.8,0.0,,0.0,,,0.6956510602678572
2019-03-21,80,2,metric,93624,daily,12.7, ,18.5, ,6.8, ,7.7, ,3.48, ,2.0, ,72.0, ,93.0, ,46.0, ,13.6, ,247.0, ,1.1, ,179.1, ,2.1, ,285,36.336222,-120.11291,-0.9000000000000004,0.3,2.5,18.5,6.8,7.7,0.1389637105184754,0.0,0.0,0.0,0.1229032258064516,0.1229032258064516,0.2867741935483871,3.04961218382321,3.04961218382321,3.48,0.0,,0.0,,,0.6934785714285715
2019-03-22,81,2,metric,93624,daily,13.0, ,19.7, ,5.2, ,6.6, ,3.43, ,0.0, ,65.0, ,97.0, ,39.0, ,13.7, ,231.0, ,1.0, ,119.9, ,1.4, ,285,36.336222,-120.11291,-1.3999999999999997,0.3,2.5,19.7,5.2,6.6,0.1389637105184754,0.0,0.0,0.0,0.1229032258064516,0.1229032258064516,0.2867741935483871,2.944904609917997,2.944904609917997,3.43,0.0,,0.0,,,0.6916024553571428
2019-03-23,82,2,metric,93624,daily,12.6, ,17.5, ,7.5, ,9.2, ,2.04, ,0.8, ,80.0, ,95.0, ,54.0, ,14.1, ,141.0, ,1.2, ,255.6, ,3.0, ,285,36.336222,-120.11291,-1.6999999999999993,0.3,2.5,17.5,7.5,9.2,0.1389637105184754,0.0,0.0,0.0,0.1229032258064516,0.1229032258064516,0.2867741935483871,2.1914701445003777,2.1914701445003777,2.04,0.0,,0.0,,,0.6900227120535714
2019-03-24,83,2,metric,93624,daily,12.2, ,20.6, ,3.8, ,4.9, ,3.89, ,0.0, ,61.0, ,93.0, ,35.0, ,13.8, ,271.0,R,0.9, ,150.1, ,1.7, ,285,36.336222,-120.11291,-1.1000000000000003,0.3,2.5,20.6,3.8,4.9,0.1389637105184754,0.0,0.0,0.0,0.1229032258064516,0.1229032258064516,0.2867741935483871,3.5044882275168834,3.5044882275168834,3.89,0.0,,0.0,,,0.6887393415178572
2019-03-25,84,2,metric,93624,daily,14.9, ,24.9, ,4.4, ,3.1, ,5.34, ,0.0, ,45.0, ,90.0, ,17.0, ,13.9, ,288.0,R,0.8, ,239.0, ,2.8, ,285,36.336222,-120.11291,1.3000000000000005,0.3,2.5,24.9,4.4,3.1,0.1389637105184754,0.0,0.0,0.0,0.1229032258064516,0.1229032258064516,0.2867741935483871,5.192877407997113,5.192877407997113,5.34,0.0,,0.0,,0.6788,0.6877523437499999
2019-03-26,85,2,metric,93624,daily,15.9, ,23.3, ,8.7, ,9.1, ,4.44, ,0.0, ,64.0, ,88.0, ,40.0, ,14.2, ,274.0,R,1.2, ,170.9, ,2.0, ,285,36.336222,-120.11291,-0.4000000000000003,0.3,2.5,23.3,8.7,9.1,0.1389637105184754,0.0,0.0,0.0,0.1229032258064516,0.1229032258064516,0.2867741935483871,3.971699350115318,3.971699350115318,4.44,0.0,,0.0,,,0.68706171875
2019-03-27,86,2,metric,93624,daily,16.2, ,22.4, ,12.8,Y,9.9, ,3.38, ,0.4, ,66.0, ,88.0, ,41.0, ,14.7, ,187.0, ,1.2, ,322.5, ,3.7, ,285,36.336222,-120.11291,2.9000000000000004,0.3,2.5,22.28,12.68,10.18,0.1389637105184754,0.1199999999999974,0.120000000000001,0.2799999999999993,0.1229032258064516,0.1229032258064516,0.2867741935483871,4.041532268750667,3.944554305315037,3.38,0.0969779634356302,,2.4585277810717177,,,0.68236328125
2019-03-28,87,2,metric,93624,daily,14.2, ,21.2, ,8.1, ,5.9, ,4.9, ,0.0, ,57.0, ,90.0, ,28.0, ,14.7, ,288.0,R,0.9, ,261.3, ,3.0, ,285,36.336222,-120.11291,2.2,0.3,2.5,21.2,8.1,5.9,0.1389637105184754,0.0,0.0,0.0,0.1229032258064516,0.1229032258064516,0.2867741935483871,4.471831922435081,4.471831922435081,4.9,0.0,,0.0,,,0.678113671875
2019-03-29,88,2,metric,93624,daily,13.4, ,20.5, ,8.1, ,4.8, ,5.31, ,0.0, ,56.0, ,83.0, ,35.0, ,14.6, ,307.0,R,0.9, ,361.0, ,4.2, ,285,36.336222,-120.11291,3.3,0.3,2.5,20.26,7.859999999999999,5.359999999999999,0.1389637105184754,0.2399999999999984,0.2400000000000002,0.5599999999999996,0.1229032258064516,0.1229032258064516,0.2867741935483871,5.06213606898295,4.881317056940293,5.31,0.1808190120426571,,3.704307872924728,,,0.674312890625
2019-03-30,89,2,metric,93624,daily,13.5, ,21.5, ,4.8, ,4.0, ,5.26, ,0.0, ,52.0, ,87.0, ,33.0, ,14.1, ,305.0,R,0.8, ,254.4, ,2.9, ,285,36.336222,-120.11291,0.7999999999999998,0.3,2.5,21.5,4.8,4.0,0.1389637105184754,0.0,0.0,0.0,0.1229032258064516,0.1229032258064516,0.2867741935483871,4.676166941131152,4.676166941131152,5.26,0.0,,0.0,,,0.6709609375
2019-03-31,90,2,metric,93624,daily,15.2, ,24.8, ,5.1, ,4.3, ,5.2, ,0.0, ,48.0, ,79.0, ,27.0, ,14.0, ,304.0,R,0.8, ,187.9, ,2.2, ,285,36.336222,-120.11291,0.7999999999999998,0.3,2.5,24.8,5.1,4.3,0.1389637105184754,0.0,0.0,0.0,0.1229032258064516,0.1229032258064516,0.2867741935483871,4.954358061502547,4.954358061502547,5.2,0.0,0.0673863409906675,0.0,1.807985759437588,,0.6680578125000001
2019-04-01,91,2,metric,93624,daily,17.5, ,26.8, ,8.5, ,6.2, ,4.83, ,0.0, ,47.0, ,74.0, ,24.0, ,14.5, ,247.0, ,0.9, ,191.4, ,2.2, ,285,36.336222,-120.11291,2.3,0.3,2.5,26.8,8.5,6.2,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,4.798953799398338,4.798953799398338,4.83,0.0,,0.0,,,0.665603515625
2019-04-02,92,2,metric,93624,daily,16.6, ,24.6, ,11.0, ,8.9, ,4.25, ,0.0, ,60.0, ,82.0, ,33.0, ,15.1, ,224.0, ,1.1, ,259.5, ,3.0, ,285,36.336222,-120.11291,2.1,0.3,2.5,24.6,11.0,8.9,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,4.530153404121929,4.530153404121929,4.25,0.0,,0.0,,0.6408,0.663598046875
2019-04-03,93,2,metric,93624,daily,15.2, ,21.2, ,9.2, ,8.9, ,4.01, ,2.3,H,66.0, ,87.0, ,47.0, ,15.4, ,245.0, ,1.1, ,164.2, ,1.9, ,285,36.336222,-120.11291,0.2999999999999989,0.3,2.5,21.2,9.2,8.9,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,3.5628210261546185,3.5628210261546185,4.01,0.0,,0.0,,,0.66204140625
2019-04-04,94,2,metric,93624,daily,14.9, ,20.1, ,10.2, ,8.4, ,3.22, ,2.4, ,65.0, ,87.0, ,43.0, ,15.7, ,182.0, ,1.1, ,210.3, ,2.4, ,285,36.336222,-120.11291,1.799999999999999,0.3,2.5,20.1,10.2,8.4,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,3.238840470577309,3.238840470577309,3.22,0.0,,0.0,,,0.66093359375
2019-04-05,95,2,metric,93624,daily,14.7, ,20.6, ,8.7, ,8.1, ,3.1, ,0.0, ,65.0, ,88.0, ,46.0, ,15.7, ,210.0, ,1.1, ,145.2, ,1.7, ,285,36.336222,-120.11291,0.5999999999999996,0.3,2.5,20.6,8.7,8.1,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,3.220251392875819,3.220251392875819,3.1,0.0,,0.0,,,0.6599666294642856
2019-04-06,96,2,metric,93624,daily,16.4, ,24.9, ,7.8, ,8.1, ,4.61, ,0.0, ,58.0, ,88.0, ,35.0, ,15.9, ,277.0, ,1.1, ,157.5, ,1.8, ,285,36.336222,-120.11291,-0.2999999999999998,0.3,2.5,24.9,7.8,8.1,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,4.324853662358568,4.324853662358568,4.61,0.0,,0.0,,,0.6591405133928572
2019-04-07,97,2,metric,93624,daily,18.8, ,26.8, ,10.1, ,10.6, ,5.11, ,0.0, ,59.0, ,84.0, ,39.0, ,16.4, ,283.0, ,1.3, ,226.7, ,2.6, ,285,36.336222,-120.11291,-0.5,0.3,2.5,26.8,10.1,10.6,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,4.9660757000469244,4.9660757000469244,5.11,0.0,,0.0,,,0.6584552455357142
2019-04-08,98,2,metric,93624,daily,20.4, ,26.6, ,14.2,Y,12.9,Y,4.71, ,0.0, ,62.0,Y,83.0, ,46.0, ,17.0, ,233.0, ,1.5,Y,249.8, ,2.9, ,285,36.336222,-120.11291,1.299999999999999,0.3,2.5,26.6,14.2,12.9,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,4.65348041856775,4.65348041856775,4.71,0.0,,0.0,,,0.6579108258928572
2019-04-09,99,2,metric,93624,daily,16.9, ,21.3, ,13.4, ,5.7, ,7.85, ,0.0, ,48.0, ,82.0, ,27.0, ,16.9, ,327.0,R,0.9, ,631.7,R,7.3,R,285,36.336222,-120.11291,7.7,0.3,2.5,19.74,11.84,9.34,0.1389637105184754,1.5600000000000025,1.5600000000000005,3.64,0.2879999999999997,0.2879999999999999,0.6719999999999999,6.799878880209673,5.004868907384478,7.85,1.795009972825195,,35.86527451651593,,,0.6575072544642857
2019-04-10,100,2,metric,93624,daily,16.1, ,22.0, ,11.0, ,0.4, ,7.94, ,0.0, ,34.0, ,48.0, ,23.0, ,15.7, ,331.0,R,0.6, ,535.7,Y,6.2,Y,285,36.336222,-120.11291,10.6,0.3,2.5,19.57,8.57,6.069999999999999,0.1389637105184754,2.43,2.43,5.669999999999999,0.2879999999999997,0.2879999999999999,0.6719999999999999,7.399551776675242,5.228702750986806,7.94,2.170849025688436,,41.51792765956592,,0.7394,0.65724453125
2019-04-11,101,2,metric,93624,daily,15.3, ,21.6, ,7.0, ,3.7, ,5.72, ,0.0, ,46.0, ,63.0, ,32.0, ,15.0, ,230.0, ,0.8, ,417.9, ,4.8, ,285,36.336222,-120.11291,3.3,0.3,2.5,21.360000000000003,6.76,4.26,0.1389637105184754,0.2399999999999984,0.2400000000000002,0.5599999999999996,0.2879999999999997,0.2879999999999999,0.6719999999999999,5.144893345738176,4.953433161004933,5.72,0.1914601847332422,,3.865201740087665,,,0.65712265625
2019-04-12,102,2,metric,93624,daily,15.0, ,22.5, ,6.8, ,4.2, ,6.27, ,0.0, ,48.0, ,74.0, ,31.0, ,14.8, ,328.0,R,0.8, ,316.0, ,3.7, ,285,36.336222,-120.11291,2.6,0.3,2.5,22.47,6.77,4.27,0.1389637105184754,0.0300000000000011,0.0300000000000002,0.0699999999999994,0.2879999999999997,0.2879999999999999,0.6719999999999999,5.578255897839353,5.558209927503492,6.27,0.0200459703358601,,0.3606551497212784,,,0.6582476562499999
2019-04-13,103,2,metric,93624,daily,17.3, ,26.5, ,6.2, ,5.2, ,5.77, ,0.0, ,45.0, ,78.0, ,28.0, ,15.1, ,328.0,R,0.9, ,158.9, ,1.8, ,285,36.336222,-120.11291,1.0,0.3,2.5,26.5,6.2,5.2,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,5.312018803204524,5.312018803204524,5.77,0.0,,0.0,,,0.6592092633928571
2019-04-14,104,2,metric,93624,daily,19.6, ,28.8, ,8.8, ,7.2, ,6.16, ,0.0, ,44.0, ,73.0, ,24.0, ,16.0, ,321.0,R,1.0, ,193.9, ,2.2, ,285,36.336222,-120.11291,1.6000000000000003,0.3,2.5,28.8,8.8,7.2,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,5.866173218712915,5.866173218712915,6.16,0.0,,0.0,,,0.6600074776785715
2019-04-15,105,2,metric,93624,daily,16.4, ,24.4, ,9.8, ,4.6, ,5.87, ,2.8, ,45.0, ,93.0, ,23.0, ,16.4, ,295.0, ,0.8, ,314.8, ,3.6, ,285,36.336222,-120.11291,5.200000000000001,0.3,2.5,23.59,8.99,6.49,0.1389637105184754,0.8099999999999987,0.8100000000000005,1.8900000000000008,0.2879999999999997,0.2879999999999999,0.6719999999999999,5.884489641236415,5.352702164832705,5.87,0.5317874764037107,,9.934934917499394,,,0.6606422991071428
2019-04-16,106,2,metric,93624,daily,13.7, ,19.5, ,9.4, ,9.2, ,3.9, ,3.0, ,74.0, ,98.0, ,44.0, ,16.1, ,237.0, ,1.2, ,267.0, ,3.1, ,285,36.336222,-120.11291,0.200000000000001,0.3,2.5,19.5,9.4,9.2,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,3.550609350327973,3.550609350327973,3.9,0.0,,0.0,,,0.6611137276785714
2019-04-17,107,2,metric,93624,daily,16.1, ,24.5, ,7.7, ,8.1, ,5.44, ,0.0, ,59.0, ,94.0, ,36.0, ,15.9, ,330.0,R,1.1, ,158.3, ,1.8, ,285,36.336222,-120.11291,-0.3999999999999994,0.3,2.5,24.5,7.7,8.1,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,4.892947797195956,4.892947797195956,5.44,0.0,,0.0,,,0.6614217633928572
2019-04-18,108,2,metric,93624,daily,19.8, ,30.9, ,8.6, ,9.8, ,5.66, ,0.0, ,52.0, ,92.0, ,27.0, ,16.6, ,322.0,R,1.2, ,124.0, ,1.4, ,285,36.336222,-120.11291,-1.200000000000001,0.3,2.5,30.9,8.6,9.8,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,5.428636136259454,5.428636136259454,5.66,0.0,,0.0,,0.5641,0.66156640625
2019-04-19,109,2,metric,93624,daily,21.9, ,31.8, ,12.5, ,11.7, ,5.87, ,0.0, ,52.0, ,84.0, ,27.0, ,17.5, ,291.0, ,1.4, ,168.5, ,2.0, ,285,36.336222,-120.11291,0.8000000000000007,0.3,2.5,31.8,12.5,11.7,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,5.778099475404,5.778099475404,5.87,0.0,,0.0,,,0.66154765625
2019-04-20,110,2,metric,93624,daily,17.6, ,25.1, ,9.4, ,8.0, ,5.58, ,0.0, ,53.0, ,80.0, ,33.0, ,17.6, ,260.0, ,1.1, ,310.4, ,3.6, ,285,36.336222,-120.11291,1.4000000000000004,0.3,2.5,25.1,9.4,8.0,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,5.293834096451842,5.293834096451842,5.58,0.0,,0.0,,,0.66108046875
2019-04-21,111,2,metric,93624,daily,15.1, ,24.2, ,5.6, ,6.2, ,5.61, ,0.0, ,55.0, ,79.0, ,37.0, ,16.8, ,315.0, ,0.9, ,211.6, ,2.4, ,285,36.336222,-120.11291,-0.6000000000000005,0.3,2.5,24.2,5.6,6.2,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,4.965671435514215,4.965671435514215,5.61,0.0,,0.0,,,0.6605891741071429
2019-04-22,112,2,metric,93624,daily,18.3, ,27.6, ,8.2, ,6.6, ,6.92, ,0.0, ,46.0, ,74.0, ,26.0, ,16.7, ,344.0,R,1.0, ,260.4, ,3.0, ,285,36.336222,-120.11291,1.5999999999999996,0.3,2.5,27.6,8.2,6.6,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,6.463781858069764,6.463781858069764,6.92,0.0,,0.0,,,0.6600737723214285
2019-04-23,113,2,metric,93624,daily,20.7, ,30.8, ,9.4, ,6.9, ,6.61, ,1.8,H,41.0, ,68.0, ,22.0, ,17.7, ,339.0,R,1.0, ,183.0, ,2.1, ,285,36.336222,-120.11291,2.5,0.3,2.5,30.8,9.4,6.9,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,6.4825362335185455,6.4825362335185455,6.61,0.0,,0.0,,,0.6595342633928571
2019-04-24,114,2,metric,93624,daily,23.9, ,33.4, ,12.7, ,10.1, ,6.84, ,0.0, ,42.0, ,68.0, ,27.0, ,19.0, ,327.0,R,1.2, ,188.2, ,2.2, ,285,36.336222,-120.11291,2.6,0.3,2.5,33.37,12.67,10.17,0.1389637105184754,0.0300000000000011,0.0299999999999993,0.0700000000000002,0.2879999999999997,0.2879999999999999,0.6719999999999999,6.780422604140936,6.767803980642231,6.84,0.0126186234987049,,0.1864507827767703,,,0.6589706473214286
2019-04-25,115,2,metric,93624,daily,25.4,Y,34.2, ,15.6,Y,12.7,Y,6.94, ,0.0, ,45.0,Y,75.0, ,29.0, ,19.7, ,317.0, ,1.5, ,184.7, ,2.1, ,285,36.336222,-120.11291,2.9000000000000004,0.3,2.5,34.080000000000005,15.48,12.98,0.1389637105184754,0.1199999999999974,0.1199999999999992,0.2800000000000011,0.2879999999999997,0.2879999999999999,0.6719999999999999,6.674976789774041,6.624339836194297,6.94,0.0506369535797439,,0.7644075459877886,,,0.6583829241071429
2019-04-26,116,2,metric,93624,daily,24.6, ,34.1, ,15.2, ,8.0, ,7.21, ,0.0, ,35.0, ,61.0, ,20.0, ,20.0, ,325.0, ,1.1, ,223.3, ,2.6, ,285,36.336222,-120.11291,7.199999999999999,0.3,2.5,32.690000000000005,13.79,11.29,0.1389637105184754,1.4099999999999966,1.41,3.289999999999999,0.2879999999999997,0.2879999999999999,0.6719999999999999,7.571796984140909,6.909058742099241,7.21,0.6627382420416685,,9.592308688930084,,0.7419,0.65777109375
2019-04-27,117,2,metric,93624,daily,22.1, ,31.6, ,12.7, ,6.8, ,6.37, ,0.0, ,37.0, ,68.0, ,20.0, ,19.9, ,292.0, ,1.0, ,204.7, ,2.4, ,285,36.336222,-120.11291,5.9,0.3,2.5,30.58,11.68,9.18,0.1389637105184754,1.0200000000000031,1.0199999999999996,2.38,0.2879999999999997,0.2879999999999999,0.6719999999999999,6.595252140232475,6.133156016656747,6.37,0.4620961235757281,,7.5343937496574975,,0.4824,0.65713515625
2019-04-28,118,2,metric,93624,daily,20.8, ,30.2, ,9.7, ,6.2, ,6.47, ,0.0, ,39.0, ,64.0, ,26.0, ,19.6, ,327.0, ,0.9, ,214.4, ,2.5, ,285,36.336222,-120.11291,3.499999999999999,0.3,2.5,29.9,9.4,6.9,0.1389637105184754,0.3000000000000007,0.2999999999999989,0.6999999999999993,0.2879999999999997,0.2879999999999999,0.6719999999999999,6.61041037275115,6.470963239599113,6.47,0.1394471331520366,,2.1549671662278724,,,0.6565265625
2019-04-29,119,2,metric,93624,daily,19.6, ,26.4, ,14.0, ,9.2, ,6.09, ,0.0, ,51.0, ,66.0, ,37.0, ,19.8, ,320.0, ,1.2, ,229.8, ,2.7, ,285,36.336222,-120.11291,4.800000000000001,0.3,2.5,25.71,13.31,10.81,0.1389637105184754,0.6899999999999977,0.6899999999999995,1.6099999999999994,0.2879999999999997,0.2879999999999999,0.6719999999999999,5.944286435035948,5.543454970432673,6.09,0.4008314646032742,,7.230715623040207,,,0.6559453125
2019-04-30,120,2,metric,93624,daily,17.5, ,24.4, ,10.2, ,8.7, ,4.99, ,0.0, ,56.0, ,82.0, ,43.0, ,19.5, ,265.0, ,1.1, ,236.4, ,2.7, ,285,36.336222,-120.11291,1.5,0.3,2.5,24.4,10.2,8.7,0.1389637105184754,0.0,0.0,0.0,0.2879999999999997,0.2879999999999999,0.6719999999999999,4.84382542292464,4.84382542292464,4.99,0.0,0.2145840390145866,0.0,3.966907918000347,,0.65539140625
2019-05-01,121,2,metric,93624,daily,17.6, ,24.9, ,9.5, ,5.2, ,5.64, ,0.0, ,44.0, ,76.0, ,28.0, ,19.2, ,299.0, ,0.9, ,184.3, ,2.1, ,285,36.336222,-120.11291,4.3,0.3,2.5,24.36,8.96,6.46,0.1389637105184754,0.5399999999999991,0.5399999999999991,1.2599999999999998,0.2699999999999998,0.2699999999999999,0.6299999999999999,5.240582355073891,5.008359170619654,5.64,0.232223184454237,,4.636711875947697,,,0.6548648437500001
2019-05-02,122,2,metric,93624,daily,19.3, ,27.6, ,10.1, ,3.2, ,6.15, ,0.0, ,34.0, ,59.0, ,21.0, ,19.0, ,286.0, ,0.8, ,236.2, ,2.7, ,285,36.336222,-120.11291,6.9,0.3,2.5,26.28,8.78,6.279999999999999,0.1389637105184754,1.3200000000000005,1.3200000000000005,3.079999999999999,0.2699999999999998,0.2699999999999999,0.6299999999999999,6.246670528152068,5.5927403432421405,6.15,0.6539301849099273,,11.692482482225165,,,0.6543656250000001
2019-05-03,123,2,metric,93624,daily,20.4, ,29.7, ,9.5, ,3.3, ,6.54, ,0.1, ,32.0, ,59.0, ,17.0, ,19.2, ,295.0, ,0.8, ,196.9, ,2.3, ,285,36.336222,-120.11291,6.2,0.3,2.5,28.59,8.39,5.89,0.1389637105184754,1.1099999999999994,1.1099999999999994,2.59,0.2699999999999998,0.2699999999999999,0.6299999999999999,6.340002473090448,5.87872806884568,6.54,0.4612744042447678,,7.846500107553744,,,0.6538937499999999
2019-05-04,124,2,metric,93624,daily,21.4, ,30.4, ,11.0, ,3.3, ,6.86, ,0.0, ,31.0, ,55.0, ,19.0, ,19.5, ,308.0, ,0.8, ,227.9, ,2.6, ,285,36.336222,-120.11291,7.7,0.3,2.5,28.84,9.44,6.94,0.1389637105184754,1.5599999999999987,1.5600000000000005,3.64,0.2699999999999998,0.2699999999999999,0.6299999999999999,6.928485316898606,6.212776468790104,6.86,0.7157088481085019,,11.519951694767494,,,0.65344921875
2019-05-05,125,2,metric,93624,daily,18.6, ,26.7, ,10.1, ,5.2, ,6.18, ,0.0, ,41.0, ,70.0, ,26.0, ,19.6, ,314.0, ,0.9, ,235.9, ,2.7, ,285,36.336222,-120.11291,4.9,0.3,2.5,25.98,9.38,6.88,0.1389637105184754,0.7199999999999989,0.7199999999999989,1.6799999999999995,0.2699999999999998,0.2699999999999999,0.6299999999999999,6.119353232644506,5.743388172358332,6.18,0.3759650602861732,,6.546049979620228,,0.6882,0.65303203125
2019-05-06,126,2,metric,93624,daily,17.8, ,24.3, ,11.4, ,8.1, ,4.93, ,0.0, ,53.0, ,71.0, ,38.0, ,19.7, ,267.0, ,1.1, ,171.5, ,2.0, ,285,36.336222,-120.11291,3.3000000000000007,0.3,2.5,24.06,11.16,8.66,0.1389637105184754,0.240000000000002,0.2400000000000002,0.5600000000000005,0.2699999999999998,0.2699999999999999,0.6299999999999999,4.728602595031122,4.6184537675045325,4.93,0.1101488275265891,,2.3849719640282485,,,0.652553515625
2019-05-07,127,2,metric,93624,daily,21.7, ,25.9, ,15.2, ,10.2, ,5.64, ,0.0, ,48.0, ,81.0, ,41.0, ,20.1, ,281.0, ,1.2, ,190.2, ,2.2, ,285,36.336222,-120.11291,5.0,0.3,2.5,25.15,14.45,11.95,0.1389637105184754,0.75,0.75,1.75,0.2699999999999998,0.2699999999999999,0.6299999999999999,5.297275268412548,4.9100649844013065,5.64,0.3872102840112417,,7.886052124388643,,,0.6519786272321428
2019-05-08,128,2,metric,93624,daily,19.8, ,27.7, ,11.4, ,10.5, ,5.91, ,0.0, ,55.0, ,78.0, ,39.0, ,19.9, ,324.0, ,1.3, ,197.1, ,2.3, ,285,36.336222,-120.11291,0.9000000000000004,0.3,2.5,27.7,11.4,10.5,0.1389637105184754,0.0,0.0,0.0,0.2699999999999998,0.2699999999999999,0.6299999999999999,5.719105495824093,5.719105495824093,5.91,0.0,,0.0,,,0.6513073660714286
2019-05-09,129,2,metric,93624,daily,20.5, ,27.1, ,13.2, ,11.6, ,6.36, ,0.0, ,57.0, ,77.0, ,43.0, ,20.3, ,333.0, ,1.4, ,235.7, ,2.7, ,285,36.336222,-120.11291,1.5999999999999996,0.3,2.5,27.1,13.2,11.6,0.1389637105184754,0.0,0.0,0.0,0.2699999999999998,0.2699999999999999,0.6299999999999999,5.881043507376493,5.881043507376493,6.36,0.0,,0.0,,,0.6505397321428571
2019-05-10,130,2,metric,93624,daily,17.3, ,22.3, ,12.7, ,13.0, ,3.41, ,14.2, ,76.0, ,95.0, ,61.0, ,20.1, ,210.0, ,1.5, ,173.1, ,2.0, ,285,36.336222,-120.11291,-0.3000000000000007,0.3,2.5,22.3,12.7,13.0,0.1389637105184754,0.0,0.0,0.0,0.2699999999999998,0.2699999999999999,0.6299999999999999,3.440797519683663,3.440797519683663,3.41,0.0,,0.0,,,0.6496757254464286
